Country,iso,Year,CountryYear,Total,LTM,STM,Injection,NonUser,high,ReasonNotUsingSI,reason_note,scale,notes,discon_inj,discon_stm,discon_inj_note,discon_stm_note,Country_note,inj_to_si,stm_to_si,nu_to_si,si_bonus,max_siofsc,year_sc,year_si
Bolivia (Plurinational State of),68,2030,Bolivia (Plurinational State of)2030,3429108,581326.857,324443.8998,486807.8007,2036529.442,0,0.957349294,National,0.6,,0.4,0.4,"No data, global average","No data, global average",64.7% of Injectables are from the Public Sector and 1.1% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.02,0.025,0.4,2022,2025
Burkina Faso,854,2019,Burkina Faso2019,4735854,595947.3878,260538.6343,361971.0826,3517396.895,0,0.878302026,National,1,,0.278,0.1955,,,96.4% of Injectables are from the Public Sector and 85.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2019,2022
Burkina Faso,854,2020,Burkina Faso2020,4891164,644765.3794,245261.821,366084.3386,3635052.461,0,0.878302026,National,1,,0.278,0.1955,,,96.4% of Injectables are from the Public Sector and 85.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2019,2022
Burkina Faso,854,2021,Burkina Faso2021,5049176,707868.7021,232946.9817,376444.2936,3731916.023,0,0.878302026,National,1,,0.278,0.1955,,,96.4% of Injectables are from the Public Sector and 85.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2019,2022
Burkina Faso,854,2022,Burkina Faso2022,5214599,779225.771,220063.7472,388829.0635,3826480.418,0,0.878302026,National,1,,0.278,0.1955,,,96.4% of Injectables are from the Public Sector and 85.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2019,2022
Burkina Faso,854,2023,Burkina Faso2023,5386331,857139.8918,205553.4409,401924.2404,3921713.427,0,0.878302026,National,1,,0.278,0.1955,,,96.4% of Injectables are from the Public Sector and 85.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2019,2022
Burkina Faso,854,2024,Burkina Faso2024,5562418,943722.6896,189382.9271,416439.2352,4012873.148,0,0.878302026,National,1,,0.278,0.1955,,,96.4% of Injectables are from the Public Sector and 85.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2019,2022
Burkina Faso,854,2025,Burkina Faso2025,5741544,1034400.435,172833.295,430268.9067,4104041.363,0,0.878302026,National,1,,0.278,0.1955,,,96.4% of Injectables are from the Public Sector and 85.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2019,2022
Burkina Faso,854,2026,Burkina Faso2026,5920793,1133836.579,154184.7552,445052.0074,4187719.658,0,0.878302026,National,1,,0.278,0.1955,,,96.4% of Injectables are from the Public Sector and 85.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2019,2022
Burkina Faso,854,2027,Burkina Faso2027,6103559,1231057.967,133428.2384,456360.8075,4282711.987,0,0.878302026,National,1,,0.278,0.1955,,,96.4% of Injectables are from the Public Sector and 85.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2019,2022
Burkina Faso,854,2028,Burkina Faso2028,6289712,1345009.505,111164.3252,471270.6168,4362267.553,0,0.878302026,National,1,,0.278,0.1955,,,96.4% of Injectables are from the Public Sector and 85.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2019,2022
Burkina Faso,854,2029,Burkina Faso2029,6479336,1446269.556,103733.9773,479529.7979,4449802.669,0,0.878302026,National,1,,0.278,0.1955,,,96.4% of Injectables are from the Public Sector and 85.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2019,2022
Burkina Faso,854,2030,Burkina Faso2030,6672382,1552957.012,95342.95446,487317.6831,4536764.35,0,0.878302026,National,1,,0.278,0.1955,,,96.4% of Injectables are from the Public Sector and 85.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2019,2022
Burundi,108,2019,Burundi2019,2700731,172317.4043,54459.50983,216261.6041,2257692.482,1,0.924526835,National,1,,0.467,0.5425,,,84.7% of Injectables are from the Public Sector and 90.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Burundi,108,2020,Burundi2020,2793054,195313.6389,50420.33272,229385.2358,2317934.793,1,0.924526835,National,1,,0.467,0.5425,,,84.7% of Injectables are from the Public Sector and 90.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Burundi,108,2021,Burundi2021,2891182,221996.4254,45803.6199,244678.7815,2378703.173,1,0.924526835,National,1,,0.467,0.5425,,,84.7% of Injectables are from the Public Sector and 90.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Burundi,108,2022,Burundi2022,2993554,246282.7418,47046.77924,255323.7506,2444900.728,1,0.924526835,National,1,,0.467,0.5425,,,84.7% of Injectables are from the Public Sector and 90.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Burundi,108,2023,Burundi2023,3100294,274116.3764,48506.22045,267693.5426,2509977.861,1,0.924526835,National,1,,0.467,0.5425,,,84.7% of Injectables are from the Public Sector and 90.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Burundi,108,2024,Burundi2024,3211331,301845.1503,49484.83257,278044.5326,2581956.485,1,0.924526835,National,1,,0.467,0.5425,,,84.7% of Injectables are from the Public Sector and 90.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Burundi,108,2025,Burundi2025,3326228,332773.7755,50526.03659,289499.4757,2653428.712,1,0.924526835,National,1,,0.467,0.5425,,,84.7% of Injectables are from the Public Sector and 90.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Burundi,108,2026,Burundi2026,3443065,364265.757,51259.92224,299537.0351,2728002.286,1,0.924526835,National,1,,0.467,0.5425,,,84.7% of Injectables are from the Public Sector and 90.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Burundi,108,2027,Burundi2027,3563779,400057.1443,52116.88929,311268.8547,2800336.112,1,0.924526835,National,1,,0.467,0.5425,,,84.7% of Injectables are from the Public Sector and 90.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Burundi,108,2028,Burundi2028,3687172,434545.5544,52315.89526,320238.9837,2880071.567,1,0.924526835,National,1,,0.467,0.5425,,,84.7% of Injectables are from the Public Sector and 90.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Burundi,108,2029,Burundi2029,3811366,471942.5925,52447.76486,329647.2915,2957328.351,1,0.924526835,National,1,,0.467,0.5425,,,84.7% of Injectables are from the Public Sector and 90.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Burundi,108,2030,Burundi2030,3935103,513998.9556,52586.61988,340616.1129,3027901.312,1,0.924526835,National,1,,0.467,0.5425,,,84.7% of Injectables are from the Public Sector and 90.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Cabo Verde,132,2019,Cabo Verde2019,147278,23901.15592,25622.8101,12097.85435,85656.17963,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Cabo Verde,132,2020,Cabo Verde2020,148943,26033.56704,24581.56378,12121.51957,86206.34961,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Cabo Verde,132,2021,Cabo Verde2021,150847,28176.91328,23458.14921,12122.22506,87089.71246,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Cabo Verde,132,2022,Cabo Verde2022,152605,30437.18392,22364.60001,12136.08693,87667.12914,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Cabo Verde,132,2023,Cabo Verde2023,154229,32918.94591,21317.91293,12209.04694,87783.09422,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Cabo Verde,132,2024,Cabo Verde2024,155775,35432.99457,20178.4208,12259.51533,87904.06929,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Cabo Verde,132,2025,Cabo Verde2025,157254,37620.95775,19017.65381,12183.37422,88432.01421,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Cabo Verde,132,2026,Cabo Verde2026,158813,39635.00854,18629.79054,11981.88295,88566.31796,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Cabo Verde,132,2027,Cabo Verde2027,160303,41644.66671,18182.27504,11767.60539,88708.45286,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Cabo Verde,132,2028,Cabo Verde2028,161657,43619.78947,17684.83447,11529.61414,88822.76192,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Cabo Verde,132,2029,Cabo Verde2029,162782,45417.57289,17142.65687,11216.01422,89005.75603,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Cabo Verde,132,2030,Cabo Verde2030,163630,46881.53666,16768.55632,10811.66635,89168.24067,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Cambodia,116,2019,Cambodia2019,4458265,395500.0733,713521.9555,235419.7026,3113823.269,0,0.915663139,National,0.8,,0.327,0.326,,,64.9% of Injectables are from the Public Sector and 97.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.03,0.4,2022,2025
Cambodia,116,2020,Cambodia2020,4508126,422767.6604,746315.4058,228423.4526,3110619.481,0,0.915663139,National,0.8,,0.327,0.326,,,64.9% of Injectables are from the Public Sector and 97.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.03,0.4,2022,2025
Cambodia,116,2021,Cambodia2021,4561042,446100.6411,771186.2797,217826.3357,3125928.743,0,0.915663139,National,0.8,,0.327,0.326,,,64.9% of Injectables are from the Public Sector and 97.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.03,0.4,2022,2025
Cambodia,116,2022,Cambodia2022,4612328,469223.867,794737.8826,205940.2983,3142425.952,0,0.915663139,National,0.8,,0.327,0.326,,,64.9% of Injectables are from the Public Sector and 97.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.03,0.4,2022,2025
Cambodia,116,2023,Cambodia2023,4666761,494795.7619,821537.3034,193948.1059,3156479.829,0,0.915663139,National,0.8,,0.327,0.326,,,64.9% of Injectables are from the Public Sector and 97.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.03,0.4,2022,2025
Cambodia,116,2024,Cambodia2024,4730957,520039.701,846965.644,180646.8236,3183304.831,0,0.915663139,National,0.8,,0.327,0.326,,,64.9% of Injectables are from the Public Sector and 97.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.03,0.4,2022,2025
Cambodia,116,2025,Cambodia2025,4807969,549122.9082,877712.2064,167431.9541,3213701.931,0,0.915663139,National,0.8,,0.327,0.326,,,64.9% of Injectables are from the Public Sector and 97.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.03,0.4,2022,2025
Cambodia,116,2026,Cambodia2026,4900513,580689.085,911442.6298,153557.8981,3254823.387,0,0.915663139,National,0.8,,0.327,0.326,,,64.9% of Injectables are from the Public Sector and 97.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.03,0.4,2022,2025
Cambodia,116,2027,Cambodia2027,5006894,613912.3804,946521.8043,138649.442,3307810.373,0,0.915663139,National,0.8,,0.327,0.326,,,64.9% of Injectables are from the Public Sector and 97.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.03,0.4,2022,2025
Cambodia,116,2028,Cambodia2028,5113738,643255.036,974739.1386,121569.5334,3374174.292,0,0.915663139,National,0.8,,0.327,0.326,,,64.9% of Injectables are from the Public Sector and 97.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.03,0.4,2022,2025
Cambodia,116,2029,Cambodia2029,5200150,671008.0116,1000163.963,103161.9285,3425816.097,0,0.915663139,National,0.8,,0.327,0.326,,,64.9% of Injectables are from the Public Sector and 97.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.03,0.4,2022,2025
Cambodia,116,2030,Cambodia2030,5253760,698465.931,1024453.216,83828.10564,3447012.748,0,0.915663139,National,0.8,,0.327,0.326,,,64.9% of Injectables are from the Public Sector and 97.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.03,0.4,2022,2025
Cameroon,120,2019,Cameroon2019,6268992,190792.7898,688116.074,212983.6074,5177099.529,0,0.807070237,National,0.72,,0.4,0.4,"No data, global average","No data, global average",62.5% of Injectables are from the Public Sector and 65% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.04,0.02,0.4,2022,2025
Cameroon,120,2020,Cameroon2020,6461040,214527.388,696618.1324,241331.2059,5308563.274,0,0.807070237,National,0.72,,0.4,0.4,"No data, global average","No data, global average",62.5% of Injectables are from the Public Sector and 65% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.04,0.02,0.4,2022,2025
Cameroon,120,2021,Cameroon2021,6654171,240276.3531,702836.6597,271867.3585,5439190.629,0,0.807070237,National,0.72,,0.4,0.4,"No data, global average","No data, global average",62.5% of Injectables are from the Public Sector and 65% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.04,0.02,0.4,2022,2025
